timestamp,user_id,username,action,resource,resource_sensitivity,status,source_ip,time_classification,hour_of_day,day_of_month,is_weekend,is_after_hours,rowcount,is_bulk,destination,is_external_dest,user_dept,resource_dept,is_cross_dept,department,sensitivity_encoded,is_restricted_to_external,access_method,is_anomaly,anomaly_type,severity,explanation,rowcount_zscore,action_encoded,bulk_and_external,sensitive_external,afterhours_sensitive,weekend_sensitive_ext,crossdept_offhours_sens,if_score,risk_score,predicted_anomaly
2025-05-09 01:36:00,USR00087,aditya.taylor,api_call,HRIS,high,success,192.168.53.68,business_hours,1,9,0,1,314,0,local_workstation,0,Marketing,HR,1,Marketing,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,CRITICAL,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=api_call, Dest=local_workstation, Rows=314, Hour=1",0.21656618006435333,1,0,0,1,0,1,53.9,93.9,1
2025-04-30 02:52:00,USR00210,charles.lopez,file_access,GL_System,high,success,192.168.108.223,business_hours,2,30,0,1,414,0,local_workstation,0,Security,Finance,1,Security,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,CRITICAL,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=file_access, Dest=local_workstation, Rows=414, Hour=2",0.7664229219791375,3,0,0,1,0,1,53.8,93.8,1
2025-08-22 05:49:00,USR00259,anthony.verma,login,PROD_DB,high,success,192.168.81.209,unusual_hours,5,22,0,1,344,0,local_workstation,0,Marketing,Engineering,1,Marketing,2,0,standard,0,NORMAL,CRITICAL,Normal event pattern.,-0.34184807116688587,4,0,0,1,0,1,53.5,93.5,1
2025-06-17 06:53:00,USR00045,stephen.kumar,api_call,HRIS,high,success,192.168.142.174,unusual_hours,6,17,0,1,265,0,local_workstation,0,Security,HR,1,Security,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,CRITICAL,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=api_call, Dest=local_workstation, Rows=265, Hour=6",-0.5160713310724239,1,0,0,1,0,1,53.5,93.5,1
2025-10-09 04:34:00,USR00294,kenneth.colombo,api_call,PROD_DB,high,success,192.168.47.117,business_hours,4,9,0,1,380,0,local_workstation,0,Executive,Engineering,1,Executive,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,CRITICAL,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=api_call, Dest=local_workstation, Rows=380, Hour=4",-0.5760794729751674,1,0,0,1,0,1,53.0,93.0,1
2025-12-16 03:02:00,USR00223,nadia.quinn,file_access,HRIS,high,success,192.168.106.122,unusual_hours,3,16,0,1,152,0,local_workstation,0,Marketing,HR,1,Marketing,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,CRITICAL,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=file_access, Dest=local_workstation, Rows=152, Hour=3",-0.5572511462317704,3,0,0,1,0,1,52.8,92.8,1
2025-06-03 04:19:00,USR00221,rajesh.smith,file_access,GL_System,high,success,192.168.212.80,business_hours,4,3,0,1,364,0,local_workstation,0,Engineering,Finance,1,Engineering,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,CRITICAL,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=file_access, Dest=local_workstation, Rows=364, Hour=4",0.4674191373525129,3,0,0,1,0,1,52.6,92.6,1
2025-10-07 05:23:00,USR00007,robert.smith,file_access,GL_System,high,success,192.168.204.56,unusual_hours,5,7,0,1,346,0,local_workstation,0,Operations,Finance,1,Operations,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,CRITICAL,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=file_access, Dest=local_workstation, Rows=346, Hour=5",-0.4302874474486396,3,0,0,1,0,1,52.0,92.0,1
2025-11-09 02:26:00,USR00221,rajesh.smith,admin_operation,PROD_DB,high,success,192.168.162.131,unusual_hours,2,9,1,1,284,0,local_workstation,0,Engineering,Engineering,0,Engineering,2,0,standard,1,AFTER_HOURS_SENSITIVE_ACTION,CRITICAL,"Event anomaly: AFTER_HOURS_SENSITIVE_ACTION. Action=admin_operation, Dest=local_workstation, Rows=284, Hour=2",-0.3879884342730007,0,0,0,1,0,0,71.6,91.6,1
2026-01-18 00:25:00,USR00234,maria.perez,file_access,HRIS,high,success,192.168.86.23,business_hours,0,18,1,1,224,0,local_workstation,0,HR,HR,0,HR,2,0,standard,0,NORMAL,CRITICAL,Normal event pattern.,-0.5900145656716659,3,0,0,1,0,0,71.0,91.0,1
2026-01-12 01:44:00,USR00008,thomas.iyer,file_access,Customer_Vault,high,success,192.168.146.168,business_hours,1,12,0,1,187,0,local_workstation,0,Sales,Sales,0,Sales,2,0,standard,0,NORMAL,CRITICAL,Normal event pattern.,-0.5019151636692842,3,0,0,1,0,0,62.9,82.9,1
2026-03-29 10:54:05,USR00204,christopher.rodriguez,sql_query,PROD_DB,high,success,192.168.115.252,business_hours,10,29,1,0,5000,0,local_workstation,0,Executive,Engineering,1,Executive,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,HIGH,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=sql_query, Dest=local_workstation, Rows=5000, Hour=10",2.2308354926739273,5,0,0,0,0,1,45.4,65.4,1
2025-09-20 08:04:00,USR00024,nicholas.jackson,sql_query,Customer_Vault,high,success,192.168.217.26,weekend,8,20,1,0,5000,0,local_workstation,0,Compliance,Sales,1,Compliance,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,HIGH,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=sql_query, Dest=local_workstation, Rows=5000, Hour=8",1.7282421634805025,5,0,0,0,0,1,45.3,65.3,1
2025-08-24 20:34:00,USR00288,arjun.dubois,login,Customer_Vault,high,success,192.168.84.46,business_hours,20,24,1,0,492,0,local_workstation,0,Marketing,Sales,1,Marketing,2,0,standard,0,NORMAL,HIGH,Normal event pattern.,1.9198270259970798,4,0,0,0,0,1,45.0,65.0,1
2026-01-18 19:13:00,USR00172,anjali.jo,admin_operation,Customer_Vault,high,success,192.168.224.38,business_hours,19,18,1,0,225,0,local_workstation,0,HR,Sales,1,HR,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,HIGH,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=admin_operation, Dest=local_workstation, Rows=225, Hour=19",1.1006880655651472,0,0,0,0,0,1,44.8,64.8,1
2026-03-21 10:54:05,USR00008,thomas.iyer,sql_query,PROD_DB,high,success,192.168.204.238,business_hours,10,21,1,0,5000,0,local_workstation,0,Sales,Engineering,1,Sales,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,HIGH,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=sql_query, Dest=local_workstation, Rows=5000, Hour=10",1.9967584841795625,5,0,0,0,0,1,42.8,62.8,1
2025-10-19 19:06:00,USR00170,sophia.smith,api_call,Customer_Vault,high,success,192.168.191.82,business_hours,19,19,1,0,96,0,local_workstation,0,Marketing,Sales,1,Marketing,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=api_call, Dest=local_workstation, Rows=96, Hour=19",-0.8036060691254764,1,0,0,0,0,1,39.6,59.6,1
2026-03-01 10:54:05,USR00272,ryan.davis,sql_query,Customer_Vault,high,success,192.168.244.59,business_hours,10,1,1,0,2000,0,local_workstation,0,Operations,Sales,1,Operations,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=sql_query, Dest=local_workstation, Rows=2000, Hour=10",2.232009136610476,5,0,0,0,0,1,39.3,59.3,1
2026-02-14 10:54:05,USR00187,joshua.miller,sql_query,HRIS,high,success,192.168.239.224,weekend,10,14,1,0,2000,0,local_workstation,0,Sales,HR,1,Sales,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=sql_query, Dest=local_workstation, Rows=2000, Hour=10",1.9879339665441174,5,0,0,0,0,1,36.5,56.5,1
2025-06-15 15:08:00,USR00076,stephen.guo,login,Customer_Vault,high,success,192.168.224.134,business_hours,15,15,1,0,14,0,local_workstation,0,Finance,Sales,1,Finance,2,0,standard,0,NORMAL,MEDIUM,Normal event pattern.,-1.0,4,0,0,0,0,1,36.1,56.1,1
2026-01-04 17:16:00,USR00219,eric.iyer,api_call,Customer_Vault,high,failure,192.168.32.19,business_hours,17,4,1,0,386,0,local_workstation,0,Legal,Sales,1,Legal,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=api_call, Dest=local_workstation, Rows=386, Hour=17",0.3475290001273,1,0,0,0,0,1,35.5,55.5,1
2025-05-10 08:37:00,USR00151,priya.white,admin_operation,HRIS,high,success,192.168.142.233,business_hours,8,10,1,0,22,0,local_workstation,0,IT,HR,1,IT,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=admin_operation, Dest=local_workstation, Rows=22, Hour=8",-0.9675950080483107,0,0,0,0,0,1,35.4,55.4,1
2025-06-29 14:32:00,USR00092,charles.sullivan,sql_query,GL_System,high,success,192.168.48.115,weekend,14,29,1,0,200,0,local_workstation,0,IT,Finance,1,IT,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=sql_query, Dest=local_workstation, Rows=200, Hour=14",-0.5547990484586104,5,0,0,0,0,1,34.0,54.0,1
2025-04-20 13:02:00,USR00173,christopher.meyer,admin_operation,HRIS,high,success,192.168.73.220,business_hours,13,20,1,0,100,0,local_workstation,0,Compliance,HR,1,Compliance,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=admin_operation, Dest=local_workstation, Rows=100, Hour=13",0.020487244259166055,0,0,0,0,0,1,33.9,53.9,1
2025-12-28 17:54:00,USR00117,richard.kelly,file_access,GL_System,high,success,192.168.6.84,unusual_hours,17,28,1,0,180,0,local_workstation,0,Marketing,Finance,1,Marketing,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=file_access, Dest=local_workstation, Rows=180, Hour=17",0.8663083532651182,3,0,0,0,0,1,33.4,53.4,1
2026-03-07 10:54:05,USR00020,karan.white,sql_query,Customer_Vault,high,success,192.168.26.192,business_hours,10,7,1,0,2000,0,local_workstation,0,IT,Sales,1,IT,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=sql_query, Dest=local_workstation, Rows=2000, Hour=10",1.412764808464861,5,0,0,0,0,1,33.0,53.0,1
2026-04-12 10:54:05,USR00169,nadia.taylor,admin_operation,GL_System,high,failure,192.168.173.65,business_hours,10,12,1,0,496,0,local_workstation,0,Operations,Finance,1,Operations,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=admin_operation, Dest=local_workstation, Rows=496, Hour=10",1.0,0,0,0,0,0,1,31.2,51.2,1
2026-01-04 15:56:00,USR00272,ryan.davis,api_call,HRIS,high,success,192.168.67.26,business_hours,15,4,1,0,295,0,local_workstation,0,Operations,HR,1,Operations,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=api_call, Dest=local_workstation, Rows=295, Hour=15",-0.5376965241761772,1,0,0,0,0,1,31.0,51.0,1
2026-03-15 10:54:05,USR00084,aditya.gupta,admin_operation,Customer_Vault,high,success,192.168.23.60,business_hours,10,15,1,0,53,0,local_workstation,0,Engineering,Sales,1,Engineering,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=admin_operation, Dest=local_workstation, Rows=53, Hour=10",-1.0,0,0,0,0,0,1,30.7,50.7,1
2026-04-11 10:54:05,USR00287,nisha.ferrari,login,GL_System,high,success,192.168.121.221,business_hours,10,11,1,0,164,0,local_workstation,0,Support,Finance,1,Support,2,0,standard,0,NORMAL,MEDIUM,Normal event pattern.,-1.4137452401641208,4,0,0,0,0,1,30.2,50.2,1
2025-08-10 11:57:00,USR00009,aditya.burke,file_access,HRIS,high,success,192.168.202.173,business_hours,11,10,1,0,188,0,local_workstation,0,Finance,HR,1,Finance,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=file_access, Dest=local_workstation, Rows=188, Hour=11",-1.4953911322314877,3,0,0,0,0,1,30.1,50.1,1
2025-11-15 11:11:00,USR00258,meera.reddy,admin_operation,HRIS,high,failure,192.168.135.6,unusual_hours,11,15,1,0,284,0,local_workstation,0,Executive,HR,1,Executive,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=admin_operation, Dest=local_workstation, Rows=284, Hour=11",-0.07511175990702067,0,0,0,0,0,1,30.1,50.1,1
2026-01-24 10:54:05,USR00263,paul.ramirez,admin_operation,Customer_Vault,high,success,192.168.154.31,unusual_hours,10,24,1,0,294,0,local_workstation,0,Marketing,Sales,1,Marketing,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=admin_operation, Dest=local_workstation, Rows=294, Hour=10",-1.0,0,0,0,0,0,1,29.7,49.7,1
2026-03-14 10:54:05,USR00038,aisha.kim,sql_query,GL_System,high,success,192.168.110.214,business_hours,10,14,1,0,800,0,local_workstation,0,Compliance,Finance,1,Compliance,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=sql_query, Dest=local_workstation, Rows=800, Hour=10",1.3691840080241788,5,0,0,0,0,1,29.2,49.2,1
2026-03-21 10:54:05,USR00099,maria.bianchi,sql_query,GL_System,high,success,192.168.50.202,business_hours,10,21,1,0,800,0,local_workstation,0,Marketing,Finance,1,Marketing,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=sql_query, Dest=local_workstation, Rows=800, Hour=10",1.3799494387091689,5,0,0,0,0,1,29.2,49.2,1
2026-04-19 10:54:05,USR00094,donald.schulz,admin_operation,PROD_DB,high,success,192.168.197.214,business_hours,10,19,1,0,396,0,local_workstation,0,Sales,Engineering,1,Sales,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=admin_operation, Dest=local_workstation, Rows=396, Hour=10",-0.7240404658029276,0,0,0,0,0,1,28.6,48.6,1
2026-03-19 10:54:05,USR00036,nicholas.harris,export_data,PROD_DB,high,success,192.168.16.5,business_hours,10,19,0,0,8000,0,local_workstation,0,Marketing,Engineering,1,Marketing,2,0,standard,0,NORMAL,MEDIUM,Normal event pattern.,2.5045081101404003,2,0,0,0,0,0,36.5,48.5,1
2026-03-29 10:54:05,USR00242,deepika.garcia,file_access,HRIS,high,success,192.168.76.133,business_hours,10,29,1,0,47,0,local_workstation,0,Security,HR,1,Security,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=file_access, Dest=local_workstation, Rows=47, Hour=10",-1.4556470209901538,3,0,0,0,0,1,28.5,48.5,1
2026-02-14 10:54:05,USR00154,varun.petit,sql_query,PROD_DB,high,success,192.168.220.104,unusual_hours,10,14,1,0,800,0,local_workstation,0,Executive,Engineering,1,Executive,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=sql_query, Dest=local_workstation, Rows=800, Hour=10",0.0,5,0,0,0,0,1,28.5,48.5,1
2026-04-04 10:54:05,USR00251,jonathan.robinson,admin_operation,Customer_Vault,high,success,192.168.65.98,business_hours,10,4,1,0,160,0,local_workstation,0,Engineering,Sales,1,Engineering,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=admin_operation, Dest=local_workstation, Rows=160, Hour=10",0.5417567152551366,0,0,0,0,0,1,28.4,48.4,1
2026-04-19 10:54:05,USR00193,christopher.kang,api_call,HRIS,high,success,192.168.19.190,night,10,19,1,0,373,0,local_workstation,0,Executive,HR,1,Executive,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=api_call, Dest=local_workstation, Rows=373, Hour=10",1.5561696556939213,1,0,0,0,0,1,28.2,48.2,1
2026-02-07 10:54:05,USR00199,anjali.williams,sql_query,HRIS,high,success,192.168.135.79,unusual_hours,10,7,1,0,800,0,local_workstation,0,Compliance,HR,1,Compliance,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=sql_query, Dest=local_workstation, Rows=800, Hour=10",1.0,5,0,0,0,0,1,28.0,48.0,1
2026-03-15 10:54:05,USR00010,jacob.patel,file_access,GL_System,high,success,192.168.101.129,business_hours,10,15,1,0,54,0,local_workstation,0,Marketing,Finance,1,Marketing,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=file_access, Dest=local_workstation, Rows=54, Hour=10",-1.3552783486240283,3,0,0,0,0,1,27.8,47.8,1
2026-02-01 10:54:05,USR00118,michael.quinn,admin_operation,HRIS,high,success,192.168.227.158,business_hours,10,1,1,0,99,0,local_workstation,0,Operations,HR,1,Operations,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=admin_operation, Dest=local_workstation, Rows=99, Hour=10",-0.026334032657486166,0,0,0,0,0,1,27.8,47.8,1
2026-03-15 10:54:05,USR00170,sophia.smith,admin_operation,Customer_Vault,high,success,192.168.81.114,business_hours,10,15,1,0,101,0,local_workstation,0,Marketing,Sales,1,Marketing,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=admin_operation, Dest=local_workstation, Rows=101, Hour=10",-0.6059980193405231,0,0,0,0,0,1,27.7,47.7,1
2026-03-29 10:54:05,USR00239,kevin.xu,admin_operation,HRIS,high,success,192.168.21.119,unusual_hours,10,29,1,0,86,0,local_workstation,0,Sales,HR,1,Sales,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=admin_operation, Dest=local_workstation, Rows=86, Hour=10",-0.5345158062776487,0,0,0,0,0,1,27.5,47.5,1
2026-02-28 10:54:05,USR00150,daniel.wagner,admin_operation,HRIS,high,success,192.168.146.76,night,10,28,1,0,323,0,local_workstation,0,Security,HR,1,Security,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=admin_operation, Dest=local_workstation, Rows=323, Hour=10",0.28531522786119884,0,0,0,0,0,1,27.5,47.5,1
2026-04-11 10:54:05,USR00093,nadia.muller,file_access,HRIS,high,success,192.168.63.167,night,10,11,1,0,177,0,local_workstation,0,Sales,HR,1,Sales,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=file_access, Dest=local_workstation, Rows=177, Hour=10",-1.4414147909496515,3,0,0,0,0,1,27.1,47.1,1
2025-05-10 08:50:00,USR00004,diya.anderson,file_access,PROD_DB,high,success,192.168.92.48,business_hours,8,10,1,0,253,0,local_workstation,0,Marketing,Engineering,1,Marketing,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=file_access, Dest=local_workstation, Rows=253, Hour=8",0.34324190937288446,3,0,0,0,0,1,26.5,46.5,1
2026-04-11 10:54:05,USR00160,kevin.rao,admin_operation,Customer_Vault,high,success,192.168.163.248,unusual_hours,10,11,1,0,227,0,local_workstation,0,Security,Sales,1,Security,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=admin_operation, Dest=local_workstation, Rows=227, Hour=10",-0.08193778301244165,0,0,0,0,0,1,26.5,46.5,1
2026-01-25 10:54:05,USR00087,aditya.taylor,login,PROD_DB,high,success,192.168.66.109,business_hours,10,25,1,0,470,0,local_workstation,0,Marketing,Engineering,1,Marketing,2,0,standard,0,NORMAL,MEDIUM,Normal event pattern.,1.5222405410320488,4,0,0,0,0,1,26.5,46.5,1
2026-03-29 10:54:05,USR00206,fatima.gupta,file_access,PROD_DB,high,success,192.168.192.194,business_hours,10,29,1,0,462,0,local_workstation,0,Support,Engineering,1,Support,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=file_access, Dest=local_workstation, Rows=462, Hour=10",1.7043855909386345,3,0,0,0,0,1,26.3,46.3,1
2026-03-14 10:54:05,USR00166,amara.smith,sql_query,Customer_Vault,high,success,192.168.176.41,unusual_hours,10,14,1,0,200,0,local_workstation,0,Legal,Sales,1,Legal,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=sql_query, Dest=local_workstation, Rows=200, Hour=10",-0.532833179258913,5,0,0,0,0,1,26.3,46.3,1
2026-02-01 10:54:05,USR00102,william.garcia,sql_query,HRIS,high,success,192.168.230.89,weekend,10,1,1,0,200,0,local_workstation,0,Engineering,HR,1,Engineering,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=sql_query, Dest=local_workstation, Rows=200, Hour=10",-0.5333667415190778,5,0,0,0,0,1,26.3,46.3,1
2026-02-28 10:54:05,USR00210,charles.lopez,api_call,HRIS,high,success,192.168.184.238,business_hours,10,28,1,0,469,0,local_workstation,0,Security,HR,1,Security,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=api_call, Dest=local_workstation, Rows=469, Hour=10",1.090263593237928,1,0,0,0,0,1,26.1,46.1,1
2026-02-28 10:54:05,USR00284,william.patel,admin_operation,Customer_Vault,high,success,192.168.235.13,business_hours,10,28,1,0,256,0,local_workstation,0,Compliance,Sales,1,Compliance,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=admin_operation, Dest=local_workstation, Rows=256, Hour=10",-0.46131003630503836,0,0,0,0,0,1,26.0,46.0,1
2026-04-19 10:54:05,USR00245,nicholas.hoffmann,api_call,HRIS,high,success,192.168.161.101,business_hours,10,19,1,0,69,0,local_workstation,0,Marketing,HR,1,Marketing,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=api_call, Dest=local_workstation, Rows=69, Hour=10",-1.0,1,0,0,0,0,1,25.8,45.8,1
2025-07-26 08:01:00,USR00278,sofia.martin,file_access,HRIS,high,success,192.168.14.90,business_hours,8,26,1,0,271,0,local_workstation,0,Engineering,HR,1,Engineering,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=file_access, Dest=local_workstation, Rows=271, Hour=8",-0.049379499933995506,3,0,0,0,0,1,25.6,45.6,1
2025-12-06 12:30:00,USR00018,meera.burke,file_access,Customer_Vault,high,success,192.168.157.71,business_hours,12,6,1,0,385,0,local_workstation,0,Operations,Sales,1,Operations,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=file_access, Dest=local_workstation, Rows=385, Hour=12",-0.14577007879410395,3,0,0,0,0,1,25.0,45.0,1
